;Year;Quarter;N;Otolith_per5cm;age;mCPUE;bootstrapMean;median;Q025;Q975;BiasCQ025;BiasCQ075;sd
238;2017;Q1;75;1;6+;0.721329127;0.983210874;0.447269061;0.16303846;4.702062353;0.101230756;0.101230756;1.206627807
239;2017;Q1;100;1;0;0;0;0;0;0;0;0;0
240;2017;Q1;100;1;1;10.1557635;9.401931897;9.056983484;5.901732364;14.04957012;4.160500469;4.160500469;2.23873871
241;2017;Q1;100;1;2;2.41689982;2.582643702;2.493183473;1.399260242;4.104898414;1.046945273;1.046945273;0.709284816
242;2017;Q1;100;1;3;4.077336012;3.638708045;3.385206137;1.45444254;7.091923907;1.087353932;1.087353932;1.548266281
243;2017;Q1;100;1;4;4.853421942;3.143101866;2.695917824;1.432790168;6.550224372;1.022854923;1.022854923;1.455471975
244;2017;Q1;100;1;5;1.95758077;1.477942406;1.372030185;0.622064976;2.828402134;0.447894366;0.447894366;0.570701834
245;2017;Q1;100;1;6+;0.52977016;0.959039639;0.49565118;0.19117388;3.506872646;0.137449443;0.137449443;1.018809908
246;2017;Q1;150;1;0;0;0;0;0;0;0;0;0
247;2017;Q1;150;1;1;8.827491103;9.388934023;9.100934228;6.616957056;13.97154266;5.877620395;5.877620395;1.831556089
248;2017;Q1;150;1;2;2.413644411;2.575388188;2.531707239;1.69289557;3.838576248;1.078441517;1.078441517;0.5414335
249;2017;Q1;150;1;3;3.026318496;3.647538067;3.497310022;1.691415738;6.571637027;1.030874508;1.030874508;1.2804059
250;2017;Q1;150;1;4;2.381237571;3.116563556;2.78717687;1.65082127;6.047632738;1.233575248;1.233575248;1.2020973
251;2017;Q1;150;1;5;1.057905375;1.457641287;1.3867298;0.759537793;2.542340415;0.554163563;0.554163563;0.466902858
252;2017;Q1;150;1;6+;0.336136539;0.882890165;0.523096456;0.220783283;2.893166017;0.08214437;0.08214437;0.779159046
253;2017;Q1;200;1;0;0;0;0;0;0;0;0;0
254;2017;Q1;200;1;1;11.04301835;9.314921503;9.075870182;6.740654382;12.84388516;5.659594278;5.659594278;1.631818895
255;2017;Q1;200;1;2;2.180391148;2.561404473;2.543343915;1.782131213;3.493500034;1.412140153;1.412140153;0.457340014
256;2017;Q1;200;1;3;1.799545699;3.639213648;3.389367099;1.892502943;6.433901755;1.446897213;1.446897213;1.23063308
257;2017;Q1;200;1;4;1.847033357;3.04180544;2.770869653;1.650830892;5.906701657;1.443839112;1.443839112;1.11224221
258;2017;Q1;200;1;5;1.112904154;1.456927373;1.383150853;0.762502799;2.437596463;0.573020878;0.573020878;0.44336243
259;2017;Q1;200;1;6+;0.823171933;0.932707054;0.597902416;0.243369265;2.922086574;0.151381418;0.151381418;0.733187698
260;2017;Q1;300;1;0;0;0;0;0;0;0;0;0
261;2017;Q1;300;1;1;11.67743888;9.42078754;9.331557598;7.140353008;12.73808779;6.212647104;6.212647104;1.40248763
262;2017;Q1;300;1;2;1.955712624;2.57642547;2.530017874;1.886651765;3.388703075;1.649878561;1.649878561;0.386500748
263;2017;Q1;300;1;3;2.099953941;3.738599639;3.626375359;2.181377202;5.75819315;1.774054499;1.774054499;0.931542821
264;2017;Q1;300;1;4;1.954023997;3.116471345;2.958042877;1.82923174;4.967017521;1.38670062;1.38670062;0.852992398
265;2017;Q1;300;1;5;0.999968525;1.513097295;1.490242395;0.937849908;2.296843004;0.600220878;0.600220878;0.342558712
266;2017;Q1;300;1;6+;0.356415995;0.992565804;0.800934181;0.300386346;2.442787054;0.237124613;0.237124613;0.657611632
267;2017;Q1;400;1;0;0;0;0;0;0;0;0;0
268;2017;Q1;400;1;1;12.39100184;9.429003947;9.282729305;7.517029988;11.94570897;6.412531249;6.412531249;1.163558128
269;2017;Q1;400;1;2;3.18468591;2.572654776;2.558577603;1.982545114;3.302241679;1.776487421;1.776487421;0.348178574
270;2017;Q1;400;1;3;3.025131942;3.666376858;3.59998509;2.240787378;5.587347462;1.90510804;1.90510804;0.841696292
271;2017;Q1;400;1;4;2.402778155;3.026733213;2.923342995;1.903810975;4.702038394;1.448614249;1.448614249;0.713644217
272;2017;Q1;400;1;5;1.117567977;1.482028609;1.427025855;0.978487738;2.087115212;0.668760112;0.668760112;0.319632704
273;2017;Q1;400;1;6+;0.381748079;0.907108811;0.775788949;0.303224306;2.208077074;0.230475272;0.230475272;0.546640847
274;2017;Q1;500;1;0;0;0;0;0;0;0;0;0
275;2017;Q1;500;1;1;10.05964281;9.332248568;9.22410971;7.551065713;11.60833717;7.132864771;7.132864771;1.039713656
276;2017;Q1;500;1;2;2.856415935;2.577316897;2.554749237;2.058651324;3.287277293;1.848405587;1.848405587;0.315208405
277;2017;Q1;500;1;3;2.77300083;3.670345265;3.64016948;2.49746956;5.177152735;1.982082982;1.982082982;0.706849326
278;2017;Q1;500;1;4;2.587199337;3.030976554;2.942365123;2.006065765;4.587892708;1.513985478;1.513985478;0.650171391
279;2017;Q1;500;1;5;1.238481171;1.506669652;1.485962462;1.002969503;2.117638439;0.789885674;0.789885674;0.292982362
280;2017;Q1;500;1;6+;1.052527186;0.929741038;0.810553593;0.338483892;2.08017975;0.267527585;0.267527585;0.504673965
281;2017;Q1;50;5;0;0;0;0;0;0;0;0;0
282;2017;Q1;50;5;1;9.128644159;9.467615815;8.73794673;5.159756273;17.9951133;3.916240416;3.916240416;3.297446827
283;2017;Q1;50;5;2;2.9898996;2.62243825;2.494540315;1.232083145;4.582844568;0.893764045;0.893764045;0.881085769
284;2017;Q1;50;5;3;3.661335607;3.465915583;2.979721457;1.025995168;8.388644429;0.675729426;0.675729426;1.92123951
285;2017;Q1;50;5;4;2.226527305;3.097123178;2.272032299;1.026950419;8.509580173;0.482160736;0.482160736;2.14707028
286;2017;Q1;50;5;5;1.740027008;1.413562507;1.271629997;0.442006149;3.115863635;0.293028893;0.293028893;0.740303689
287;2017;Q1;50;5;6+;0.629843014;0.906913772;0.406977136;0.122626061;4.165385068;0.039021658;0.039021658;1.262808707
288;2017;Q1;75;5;0;0;0;0;0;0;0;0;0
289;2017;Q1;75;5;1;13.44050171;9.463467074;8.879941489;5.761289221;15.52301173;4.18489096;4.18489096;2.530054815
290;2017;Q1;75;5;2;2.304548684;2.586045821;2.45050408;1.383506689;4.286453422;0.899865484;0.899865484;0.785834776
291;2017;Q1;75;5;3;3.576772629;3.614729308;3.248960281;1.201215487;7.461166201;0.87857601;0.87857601;1.710286873
292;2017;Q1;75;5;4;2.450085028;3.098228072;2.407284692;1.255115008;7.721047744;0.933977141;0.933977141;1.740061081
293;2017;Q1;75;5;5;2.008248162;1.44529434;1.34242223;0.542453813;3.059774664;0.332098795;0.332098795;0.651573095
294;2017;Q1;75;5;6+;0.726574931;0.974919981;0.444170898;0.155380248;4.241348102;0.06423698;0.06423698;1.205487172
295;2017;Q1;100;5;0;0;0;0;0;0;0;0;0
296;2017;Q1;100;5;1;10.1557635;9.430223034;9.003885462;6.032350412;14.66605478;3.716660366;3.716660366;2.239096298
297;2017;Q1;100;5;2;2.384012191;2.531486846;2.45191233;1.459280599;4.07824633;0.90976841;0.90976841;0.680141853
298;2017;Q1;100;5;3;4.300542717;3.708066328;3.467519246;1.519301118;7.09703908;1.089170796;1.089170796;1.493105095
299;2017;Q1;100;5;4;4.969124245;3.267951;2.744935942;1.342918502;6.959719396;1.045316289;1.045316289;1.5617495
300;2017;Q1;100;5;5;1.718082859;1.501226217;1.449287901;0.625224327;2.815147511;0.390898078;0.390898078;0.584114314
301;2017;Q1;100;5;6+;0.463246694;1.012780791;0.476530023;0.170874679;4.234012618;0.089966847;0.089966847;1.127723886
302;2017;Q1;150;5;0;0;0;0;0;0;0;0;0
303;2017;Q1;150;5;1;8.818724167;9.455338983;9.117011597;6.516939858;13.65059765;5.438759918;5.438759918;1.911783799
304;2017;Q1;150;5;2;2.388712353;2.544669637;2.498007006;1.605650181;3.736264252;1.252963426;1.252963426;0.534791201
305;2017;Q1;150;5;3;3.022499812;3.682562814;3.53040636;1.791391491;6.619669572;1.347558725;1.347558725;1.286160551
306;2017;Q1;150;5;4;2.389093563;3.156814751;2.78749068;1.552721175;6.570209104;1.339704036;1.339704036;1.321981538
307;2017;Q1;150;5;5;1.087054487;1.460025756;1.405195826;0.747165593;2.593087123;0.456783402;0.456783402;0.473489881
308;2017;Q1;150;5;6+;0.336649113;0.938469388;0.506114249;0.223464967;3.349107854;0.105971741;0.105971741;0.875195918
309;2017;Q1;200;5;0;0;0;0;0;0;0;0;0
310;2017;Q1;200;5;1;11.04301835;9.404719041;9.143147595;6.639816574;13.33680101;5.550091159;5.550091159;1.667745571
311;2017;Q1;200;5;2;2.143215475;2.565327557;2.522033425;1.828738326;3.539253167;1.522658807;1.522658807;0.466113292
312;2017;Q1;200;5;3;1.842451619;3.675395713;3.502262885;1.84753865;6.636543334;1.10861017;1.10861017;1.214798652
313;2017;Q1;200;5;4;1.831185121;3.108475071;2.843357662;1.540870328;6.021964048;1.35459012;1.35459012;1.170919365
314;2017;Q1;200;5;5;1.143476244;1.478185009;1.409964646;0.745161316;2.461562893;0.567340597;0.567340597;0.443841181
315;2017;Q1;200;5;6+;0.802717833;0.932989984;0.559830668;0.232551474;3.122509692;0.17647289;0.17647289;0.818519859
316;2017;Q1;300;5;0;0;0;0;0;0;0;0;0
317;2017;Q1;300;5;1;11.67492123;9.425112187;9.319800103;7.301594941;12.57201874;6.490122388;6.490122388;1.356144878
318;2017;Q1;300;5;2;1.948993127;2.556904934;2.49057624;1.869004194;3.445959948;1.642880261;1.642880261;0.416971661
319;2017;Q1;300;5;3;2.111151361;3.635083916;3.524903505;2.126951843;5.646460678;1.759621892;1.759621892;0.950463242
320;2017;Q1;300;5;4;1.927378864;3.068897018;2.918504595;1.81766293;5.019999864;1.407319515;1.407319515;0.892256565
321;2017;Q1;300;5;5;1.024646915;1.474179795;1.45936781;0.893339236;2.211341784;0.714499212;0.714499212;0.346215973
322;2017;Q1;300;5;6+;0.35642247;0.956080666;0.762598677;0.293284938;2.547151353;0.194354807;0.194354807;0.631571532
323;2017;Q1;400;5;0;0;0;0;0;0;0;0;0
324;2017;Q1;400;5;1;12.39100184;9.469879448;9.376402547;7.291532486;12.1832364;6.309335044;6.309335044;1.213143782
325;2017;Q1;400;5;2;3.174742772;2.576829186;2.541101718;1.921291488;3.296646601;1.499919815;1.499919815;0.35301963
326;2017;Q1;400;5;3;3.014990211;3.686820742;3.544366131;2.458990828;5.453030138;1.949022247;1.949022247;0.799821691
327;2017;Q1;400;5;4;2.497254971;3.065526901;2.915483959;1.898092779;4.881341668;1.491384759;1.491384759;0.761032585
328;2017;Q1;400;5;5;1.062644052;1.49366115;1.460429319;0.965638915;2.06833411;0.792276963;0.792276963;0.294673982
329;2017;Q1;400;5;6+;0.362280057;0.9298034;0.769051173;0.320635138;2.251899924;0.253359167;0.253359167;0.54168942
330;2017;Q1;500;5;0;0;0;0;0;0;0;0;0
331;2017;Q1;500;5;1;10.06062373;9.387700135;9.338062694;7.520378576;11.53341815;6.528608707;6.528608707;1.029274794
332;2017;Q1;500;5;2;2.845057498;2.570585801;2.566035722;2.000117233;3.24111603;1.801115526;1.801115526;0.312848137
333;2017;Q1;500;5;3;2.765031056;3.717295335;3.643607865;2.525810071;5.254747865;2.006078385;2.006078385;0.739279815
334;2017;Q1;500;5;4;2.614312918;3.062822862;2.94498065;2.039177847;4.697154273;1.679761303;1.679761303;0.699710139
335;2017;Q1;500;5;5;1.224163995;1.490300556;1.463864407;1.036270406;2.133504783;0.719894865;0.719894865;0.279205667
336;2017;Q1;500;5;6+;1.058078077;0.933236599;0.814282357;0.334570806;2.12337824;0.26888479;0.26888479;0.511583566
337;2018;Q1;50;1;0;0;0;0;0;0;0;0;0
338;2018;Q1;50;1;1;0.388924744;0.957750579;0.842499582;0.291259295;2.061618689;0.097947879;0.097947879;0.486450482
339;2018;Q1;50;1;2;4.755041417;7.576720513;5.993289815;3.167788571;20.10542278;2.258867936;2.258867936;4.909260193
340;2018;Q1;50;1;3;3.054422366;1.620151397;1.555415745;0.524141832;3.364735003;0.222207235;0.222207235;0.753659576
341;2018;Q1;50;1;4;0.692710892;1.324631478;0.896246029;0.26696293;3.896821006;0.058559022;0.058559022;1.037764132
342;2018;Q1;50;1;5;0.701936766;0.67404868;0.546890639;0.203796185;1.849310028;0.145296899;0.145296899;0.406710266
343;2018;Q1;50;1;6+;0.629596957;0.781758605;0.46702879;0.139192378;2.974686422;0.066178125;0.066178125;0.779547992
344;2018;Q1;75;1;0;0;0;0;0;0;0;0;0
345;2018;Q1;75;1;1;0.839788627;0.993142456;0.88696572;0.373131981;2.013816171;0.147675267;0.147675267;0.459926485
346;2018;Q1;75;1;2;10.04691078;7.115407229;5.887699103;3.56833643;16.67268277;2.256210719;2.256210719;3.664830393
347;2018;Q1;75;1;3;2.146218446;1.582606512;1.534837728;0.6516025;2.881736451;0.387961288;0.387961288;0.593290965
348;2018;Q1;75;1;4;0.863740339;1.329431502;1.161497239;0.329916745;3.251410665;0.249437143;0.249437143;0.806434687
349;2018;Q1;75;1;5;0.58749433;0.699398943;0.617699875;0.267750314;1.41524036;0.152515688;0.152515688;0.329511143
350;2018;Q1;75;1;6+;0.699958895;0.805727317;0.525441099;0.168653566;2.407687785;0.103743989;0.103743989;0.62207445
351;2018;Q1;100;1;0;0;0;0;0;0;0;0;0
352;2018;Q1;100;1;1;1.044225354;0.965353252;0.902333509;0.412115714;1.679203901;0.319450275;0.319450275;0.350905532
353;2018;Q1;100;1;2;10.5278942;7.162788978;6.04175352;3.711338191;15.13626406;2.715969381;2.715969381;3.177844129
354;2018;Q1;100;1;3;2.79667004;1.587747816;1.512776486;0.69202995;2.755477771;0.514567161;0.514567161;0.523919277
355;2018;Q1;100;1;4;1.012081086;1.31489335;1.23092869;0.352012183;2.825042553;0.253836431;0.253836431;0.685055174
356;2018;Q1;100;1;5;0.822577846;0.685732203;0.644986;0.257486805;1.302320016;0.163939773;0.163939773;0.283876372
357;2018;Q1;100;1;6+;0.545655139;0.785145702;0.592146333;0.21896418;2.242049318;0.121259542;0.121259542;0.53986149
358;2018;Q1;150;1;0;0;0;0;0;0;0;0;0
359;2018;Q1;150;1;1;1.147497457;0.95981738;0.92323038;0.455893802;1.606498664;0.244676101;0.244676101;0.310867723
360;2018;Q1;150;1;2;5.707084343;6.944327146;6.117845132;4.151155369;13.13189996;3.198420355;3.198420355;2.591933516
361;2018;Q1;150;1;3;1.889619963;1.625168485;1.571315063;0.810487693;2.649574739;0.449654225;0.449654225;0.484204661
362;2018;Q1;150;1;4;0.700901036;1.313928888;1.231341694;0.459274637;2.642500692;0.270544621;0.270544621;0.586281997
363;2018;Q1;150;1;5;0.784808053;0.668009505;0.63753611;0.318971371;1.232105922;0.230161071;0.230161071;0.232133822
364;2018;Q1;150;1;6+;0.511807136;0.766235171;0.676353223;0.244638742;1.775723725;0.153259344;0.153259344;0.428480817
365;2018;Q1;200;1;0;0;0;0;0;0;0;0;0
366;2018;Q1;200;1;1;0.674112972;0.947163412;0.908128788;0.55436511;1.530269758;0.441929365;0.441929365;0.26568624
367;2018;Q1;200;1;2;4.818497745;7.208500142;6.457178418;4.339384248;13.22334788;3.915077731;3.915077731;2.468957452
368;2018;Q1;200;1;3;1.657975158;1.648686442;1.618117806;0.965908423;2.457533421;0.73760084;0.73760084;0.405370678
369;2018;Q1;200;1;4;0.651018636;1.304525714;1.261163292;0.546268379;2.474978557;0.353289923;0.353289923;0.503247862
370;2018;Q1;200;1;5;0.632631014;0.68197334;0.661118091;0.376226692;1.134884202;0.277215165;0.277215165;0.200937143
371;2018;Q1;200;1;6+;0.5084828;0.762826731;0.679204233;0.28566335;1.758365011;0.167453613;0.167453613;0.381154695
372;2018;Q1;300;1;0;0;0;0;0;0;0;0;0
373;2018;Q1;300;1;1;1.162072064;0.977671599;0.95884581;0.60641693;1.509508338;0.496997828;0.496997828;0.219388468
374;2018;Q1;300;1;2;4.556872928;7.220636418;6.895280738;4.655255159;11.29526913;3.87351862;3.87351862;1.870670247
375;2018;Q1;300;1;3;1.415117597;1.655985035;1.657926303;1.052607514;2.30539228;0.879015301;0.879015301;0.328550196
376;2018;Q1;300;1;4;0.806351129;1.326772358;1.26533509;0.661322147;2.249395092;0.53661418;0.53661418;0.410925248
377;2018;Q1;300;1;5;0.647366385;0.688810673;0.678751593;0.409538754;1.078410464;0.263603906;0.263603906;0.170439778
378;2018;Q1;300;1;6+;0.72364873;0.77064081;0.723138886;0.320525567;1.442854584;0.245572704;0.245572704;0.295911792
379;2018;Q1;400;1;0;0;0;0;0;0;0;0;0
380;2018;Q1;400;1;1;0.711906535;0.965506189;0.949287979;0.632218711;1.365847627;0.532827892;0.532827892;0.197576591
381;2018;Q1;400;1;2;5.23676488;7.108067466;6.803284929;4.893632599;11.29062406;4.295463065;4.295463065;1.656775041
382;2018;Q1;400;1;3;1.994856874;1.664711646;1.643585482;1.152710373;2.325699119;0.988252114;0.988252114;0.291871398
383;2018;Q1;400;1;4;1.000130719;1.348898242;1.295586627;0.747822236;2.240162635;0.54761574;0.54761574;0.381319001
384;2018;Q1;400;1;5;0.700269454;0.700110093;0.674612592;0.454553961;1.062236666;0.378722956;0.378722956;0.152701774
385;2018;Q1;400;1;6+;0.692073978;0.765340274;0.719394844;0.369956619;1.424276561;0.281512683;0.281512683;0.27282912
386;2018;Q1;500;1;0;0;0;0;0;0;0;0;0
387;2018;Q1;500;1;1;1.089784172;0.961690196;0.934622135;0.658887996;1.382393392;0.611305709;0.611305709;0.186857556
388;2018;Q1;500;1;2;4.983654819;6.997268406;6.775514772;4.998465786;10.41543462;4.453277171;4.453277171;1.442970846
389;2018;Q1;500;1;3;1.478739283;1.644925423;1.623516289;1.190453896;2.200663439;1.062747408;1.062747408;0.260898245
390;2018;Q1;500;1;4;1.071928093;1.304264567;1.267216016;0.790428007;2.029667441;0.587014624;0.587014624;0.333879689
391;2018;Q1;500;1;5;0.731280902;0.68435667;0.661965102;0.460489091;1.014212162;0.377046246;0.377046246;0.139587979
392;2018;Q1;500;1;6+;0.863209714;0.75203745;0.706083924;0.381866248;1.325804846;0.302187641;0.302187641;0.238628236
393;2018;Q1;50;5;0;0;0;0;0;0;0;0;0
394;2018;Q1;50;5;1;0.388924744;0.993484208;0.865735381;0.305111227;2.267857795;0.191190842;0.191190842;0.535744363
395;2018;Q1;50;5;2;4.784024485;7.413062414;5.648490933;3.136553163;20.26432265;2.190442406;2.190442406;4.804891392
396;2018;Q1;50;5;3;3.053374954;1.542594653;1.427497927;0.48189272;3.119369001;0.310412711;0.310412711;0.707098628
397;2018;Q1;50;5;4;0.664775237;1.293009168;0.936865731;0.244206166;3.65030139;0.092200856;0.092200856;0.935631548
398;2018;Q1;50;5;5;0.677281487;0.683172943;0.58439632;0.199073329;1.602787773;0.052201412;0.052201412;0.379985811
399;2018;Q1;50;5;6+;0.654252236;0.864557917;0.494391574;0.1133036;2.97329819;0.019510829;0.019510829;0.870811177
400;2018;Q1;75;5;0;0;0;0;0;0;0;0;0
401;2018;Q1;75;5;1;0.834778949;0.94902914;0.83205394;0.375329583;2.000983268;0.200681468;0.200681468;0.429159353
402;2018;Q1;75;5;2;10.06679531;7.13566167;5.980547445;3.613358518;15.97412518;2.780320519;2.780320519;3.410527082
403;2018;Q1;75;5;3;2.148710585;1.553857917;1.48204819;0.576120013;3.007314847;0.362623542;0.362623542;0.622372244
404;2018;Q1;75;5;4;0.789242325;1.273689258;1.138525844;0.362172342;3.075627633;0.16849127;0.16849127;0.717956364
405;2018;Q1;75;5;5;0.624876444;0.658730603;0.601495352;0.281410999;1.253127551;0.130185258;0.130185258;0.270681746
406;2018;Q1;75;5;6+;0.719707804;0.768651181;0.516245535;0.163151445;2.242592052;0.089985934;0.089985934;0.589877576
407;2018;Q1;100;5;0;0;0;0;0;0;0;0;0
408;2018;Q1;100;5;1;1.030922516;0.982992651;0.928222369;0.425790617;1.792875127;0.342218842;0.342218842;0.364176184
409;2018;Q1;100;5;2;10.57253317;7.106109725;6.035637051;3.800902501;15.38611273;2.713792225;2.713792225;3.161740503
410;2018;Q1;100;5;3;2.792143057;1.553955589;1.507935597;0.665866777;2.920242721;0.299421696;0.299421696;0.559946124
411;2018;Q1;100;5;4;0.985271943;1.305867755;1.222688581;0.404656837;3.017435726;0.194060364;0.194060364;0.685547467
412;2018;Q1;100;5;5;0.805459959;0.652606405;0.610018198;0.29051108;1.260177492;0.167454077;0.167454077;0.254096335
413;2018;Q1;100;5;6+;0.562773026;0.828382092;0.569743062;0.206912091;2.391530817;0.136304429;0.136304429;0.597540993
414;2018;Q1;150;5;0;0;0;0;0;0;0;0;0
415;2018;Q1;150;5;1;1.160887241;0.945732181;0.889520229;0.480113229;1.578877811;0.361696179;0.361696179;0.30598198
416;2018;Q1;150;5;2;5.736037999;7.295641605;6.375578526;4.22418507;13.9027931;3.418378778;3.418378778;2.709285199
417;2018;Q1;150;5;3;1.859164609;1.570260715;1.523291451;0.772807057;2.605624908;0.404701839;0.404701839;0.464209595
418;2018;Q1;150;5;4;0.689012949;1.29533968;1.230264559;0.428871143;2.764358201;0.283694298;0.283694298;0.585961967
419;2018;Q1;150;5;5;0.767739014;0.658906395;0.631471645;0.311592603;1.176468209;0.205624427;0.205624427;0.228874346
420;2018;Q1;150;5;6+;0.528876175;0.810631766;0.667082774;0.223561435;2.144103416;0.132725845;0.132725845;0.501076782
421;2018;Q1;200;5;0;0;0;0;0;0;0;0;0
422;2018;Q1;200;5;1;0.671243732;0.963013082;0.931440022;0.532537311;1.555843555;0.391362193;0.391362193;0.271387028
423;2018;Q1;200;5;2;4.827280671;7.254377666;6.595691492;4.428645308;12.94741022;3.364745703;3.364745703;2.394422059
424;2018;Q1;200;5;3;1.663549239;1.592459499;1.579952769;0.995014644;2.348249766;0.85562302;0.85562302;0.374722883
425;2018;Q1;200;5;4;0.639530869;1.317820709;1.250482991;0.564598635;2.305047499;0.450937908;0.450937908;0.488380199
426;2018;Q1;200;5;5;0.61907699;0.660564242;0.636773747;0.357391522;1.09851603;0.234891295;0.234891295;0.186176375
427;2018;Q1;200;5;6+;0.522036824;0.805926349;0.728063056;0.269400874;1.87888254;0.162573439;0.162573439;0.432479311
428;2018;Q1;300;5;0;0;0;0;0;0;0;0;0
429;2018;Q1;300;5;1;1.168575674;0.952068183;0.913054845;0.588774434;1.431782173;0.455915541;0.455915541;0.221174435
430;2018;Q1;300;5;2;4.560582934;7.184107133;6.737848819;4.771914121;12.27406125;4.089985869;4.089985869;1.918764138
431;2018;Q1;300;5;3;1.342212004;1.583668797;1.556097937;0.993563955;2.300680693;0.754561104;0.754561104;0.333048795
432;2018;Q1;300;5;4;0.863268101;1.323221072;1.275565032;0.587478006;2.290182937;0.459674853;0.459674853;0.445144858
433;2018;Q1;300;5;5;0.637969721;0.661426502;0.645779728;0.384894206;1.022687231;0.309167316;0.309167316;0.161703246
434;2018;Q1;300;5;6+;0.7388204;0.815655594;0.769169534;0.320147984;1.633312059;0.228142586;0.228142586;0.359636906
435;2018;Q1;400;5;0;0;0;0;0;0;0;0;0
436;2018;Q1;400;5;1;0.698499844;0.970459598;0.941191752;0.656615467;1.386478525;0.433758019;0.433758019;0.190801314
437;2018;Q1;400;5;2;5.26370382;7.036748417;6.849925256;4.89397982;10.41007886;3.966873845;3.966873845;1.467364599
438;2018;Q1;400;5;3;1.883216954;1.609681154;1.597829803;1.075348658;2.239861286;0.903111041;0.903111041;0.293702933
439;2018;Q1;400;5;4;1.048764788;1.352383675;1.312492459;0.688823701;2.209923662;0.409105796;0.409105796;0.38213759
440;2018;Q1;400;5;5;0.709311039;0.66786765;0.652239353;0.428613206;0.982978629;0.379378206;0.379378206;0.138368545
441;2018;Q1;400;5;6+;0.732505995;0.826375661;0.78733663;0.324416809;1.554406194;0.257050292;0.257050292;0.308241624
442;2018;Q1;500;5;0;0;0;0;0;0;0;0;0
443;2018;Q1;500;5;1;1.082678271;0.948206557;0.937097845;0.66799961;1.285742814;0.636684505;0.636684505;0.158051246
444;2018;Q1;500;5;2;4.977767409;7.135922516;6.804164331;5.00522202;11.18965873;4.35474065;4.35474065;1.548603172
445;2018;Q1;500;5;3;1.418628775;1.613747086;1.595829991;1.148995438;2.169664697;0.962050464;0.962050464;0.258625903
446;2018;Q1;500;5;4;1.143489829;1.330238313;1.293958867;0.75611436;2.035381265;0.49058207;0.49058207;0.33157884
447;2018;Q1;500;5;5;0.682653716;0.659779808;0.650465738;0.438497675;0.939688705;0.367410345;0.367410345;0.124585987
448;2018;Q1;500;5;6+;0.913378984;0.816272919;0.776272615;0.387834084;1.404903609;0.280182416;0.280182416;0.264794537
449;2015;Q3;50;1;0;0.026100706;0.103845401;0.079099077;0;0.346965717;0;0.020446105;0.097840439
450;2015;Q3;50;1;1;3.524210939;4.079360062;3.499188464;1.33046658;9.802170027;0.585620193;0.585620193;2.211215318
451;2015;Q3;50;1;2;10.13912805;8.186807628;6.964580105;3.678349332;20.10868137;2.316816668;2.316816668;4.344037075
452;2015;Q3;50;1;3;3.581389896;3.187322952;3.106227597;1.427857667;5.481228558;0.769716191;0.769716191;1.08090451
453;2015;Q3;50;1;4;2.420769181;1.185202707;1.157827463;0.450576105;2.216565361;0.234080332;0.234080332;0.447900952
454;2015;Q3;50;1;5;0.485780037;0.3816265;0.349021385;0.08191133;0.795468049;0;0;0.197200488
455;2015;Q3;50;1;6+;0.813516462;0.471752961;0.407030477;0.093514996;1.161786114;0.022294667;0.022294667;0.281047795
456;2015;Q3;75;1;0;0.010440282;0.111485624;0.099836044;0;0.301536536;0;0;0.078994268
457;2015;Q3;75;1;1;4.841287324;4.268431181;4.019217149;1.728257026;7.987963789;1.097100913;1.097100913;1.615501948
458;2015;Q3;75;1;2;8.269989712;8.306494271;7.261910199;4.443435708;16.16136821;3.430071562;3.430071562;3.367781524
459;2015;Q3;75;1;3;2.414995446;3.247590902;3.198506224;1.706225561;5.04005238;1.199658196;1.199658196;0.848549702
460;2015;Q3;75;1;4;1.244172765;1.197467863;1.164220436;0.629801079;1.957217696;0.431400146;0.431400146;0.335828763
461;2015;Q3;75;1;5;0.547636199;0.401074464;0.370259965;0.146604035;0.813093232;0.072804475;0.072804475;0.170030024
462;2015;Q3;75;1;6+;0.859994978;0.464511068;0.412506948;0.132048463;1.081400332;0.039001346;0.039001346;0.239193941
463;2015;Q3;100;1;0;0.049340207;0.099695235;0.08694968;0.010080727;0.255404792;0;0;0.066623003
464;2015;Q3;100;1;1;3.917294001;4.080262952;3.86993771;1.896755898;7.733781614;1.248878248;1.248878248;1.506191553
465;2015;Q3;100;1;2;8.645395653;8.51061761;7.531940495;4.648833028;16.19219101;3.479071713;3.479071713;3.112836277
466;2015;Q3;100;1;3;2.635995871;3.183821226;3.118246975;1.770780518;4.844114569;1.264886894;1.264886894;0.77874962
467;2015;Q3;100;1;4;1.935701359;1.19639316;1.168866448;0.643980082;1.859960778;0.419863213;0.419863213;0.315750656
468;2015;Q3;100;1;5;0.469058435;0.388786507;0.371824066;0.144478218;0.696285063;0.08510715;0.08510715;0.145242924
469;2015;Q3;100;1;6+;0.916218132;0.455371172;0.414690975;0.200355593;0.900053458;0.112425927;0.112425927;0.192274583
470;2015;Q3;150;1;0;0.114585632;0.114683567;0.105599291;0.022448586;0.259624435;0.004971563;0.004971563;0.061773897
471;2015;Q3;150;1;1;3.919155718;4.33449582;4.091252216;2.224993642;7.905997351;1.679826106;1.679826106;1.371846821
472;2015;Q3;150;1;2;8.249067075;8.76981843;7.983093308;5.675187768;16.22607829;4.263182502;4.263182502;2.67633257
473;2015;Q3;150;1;3;2.906264174;3.341762505;3.249702297;2.152438388;4.861584354;1.716498133;1.716498133;0.684002001
